Specimen ID,Insitution or collector,Date DNA Extracted,Species,Museum Label,Caste,Species Determination By,Collection Month,Collection Day,Collection Year,Latitude,Longitude,Country,Place Name,No. of ITS PCR,Proportion positive for Nosema
NIP02013,University of Colorado,6/28/2012,occidentalis,Pierce Co. Wash. No. 44850 coll. LW Macior UCMC 0086370,W,,8,4,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02014,University of Colorado,6/28/2012,occidentalis,Pierce Co. Wash. No. 44853 coll. LW Macior UCMC 0086373,W,,8,4,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02015,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44856 coll. LW Macior UCMC 0086376,W,,8,4,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02016,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44860 coll. LW Macior UCMC 0086380,W,,8,4,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02017,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44863 coll. LW Macior UCMC 0086383,W,,8,4,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02018,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44879 coll. LW Macior UCMC 0086398,W,,8,4,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02019,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44883 coll. LW Macior UCMC 0086402,W,,8,4,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02020,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44898 coll. LW Macior UCMC 0086417,W,,8,4,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02021,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44904 coll. LW Macior UCMC 0086423,W,,8,4,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02022,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44976 coll. LW Macior UCMC 0086437,W,,8,5,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02023,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44980 coll. LW Macior UCMC 0086441,W,,8,5,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02024,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44984 coll. LW Macior UCMC 0086445,W,,8,5,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02025,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 44992 coll. LW Macior UCMC 0086452,W,,8,5,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02026,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 45047 coll. LW Macior UCMC 0086462,W,,8,5,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02027,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 45067 coll. LW Macior UCMC 0086482,W,,8,5,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02028,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 45082 coll. LW Macior UCMC 0086497,W,,8,5,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02029,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 45090 coll. LW Macior UCMC 0086505,W,,8,5,1985,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02030,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 46301 coll. LW Macior UCMC 0086510,W,,6,30,1993,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02031,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 46303 coll. LW Macior UCMC 0086511,W,,6,30,1993,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02032,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 46304 coll. LW Macior UCMC 0086512,W,,6,30,1993,47.067588,-122.129527,USA,Pierce Co. WA,3,0.33
NIP02033,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 46305 coll. LW Macior UCMC 0086513,W,,6,30,1993,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02034,University of Colorado,7/2/2012,occidentalis,Pierce Co. Wash. No. 46306 coll. LW Macior UCMC 0086514,W,,6,30,1993,47.067588,-122.129527,USA,Pierce Co. WA,3,0.00
NIP02035,Berne Museum,7/2/2012,terricola,"USA, Montanta Sweet Grass coll A. Scholl",W,,8,9,1989,45.76728,-109.897991,USA,"Sweet Grass, MT",3,0.00
NIP02036,Berne Museum,7/2/2012,terricola,"Canada, Edmonton coll Komers",W,,5,7,1985,53.533333,-113.5,Canada,"Edmonton, AB",3,0.00
NIP02037,Berne Museum,7/2/2012,terricola,"Canada, Edmonton coll Komers",M,RW Thorp,8,31,1985,53.533333,-113.5,Canada,"Edmonton, AB",3,0.00
NIP02038,Berne Museum,7/2/2012,terricola,"Canada, Edmonton coll Komers",M,,8,31,1985,53.533333,-113.5,Canada,"Edmonton, AB",3,0.00
NIP02039,Berne Museum,7/2/2012,terricola,"Canada, Edmonton coll Komers",M,,9,1,1985,53.533333,-113.5,Canada,"Edmonton, AB",3,0.00
NIP02040,Berne Museum,7/2/2012,terricola,"Canada, Edmonton coll Komers",M,,9,1,1985,53.533333,-113.5,Canada,"Edmonton, AB",3,0.00
NIP02041,Berne Museum,7/2/2012,terricola,"Canada, Alb. Edmonton leg A Scholl",M,RWT,8,20,1987,53.533333,-113.5,Canada,"Edmonton, AB",3,0.00
NIP02042,Berne Museum,7/2/2012,terricola,"Canada, Alb. Edmonton leg A Scholl",M,,8,27,1987,53.533333,-113.5,Canada,"Edmonton, AB",3,0.00
NIP02043,Berne Museum,7/5/2012,terricola,"Canada, Alb. Edmonton leg A Scholl",M,,8,27,1987,53.533333,-113.5,Canada,"Edmonton, AB",3,0.00
NIP02044,Berne Museum,7/5/2012,terricola,"Canada, Alb. Evansburg leg A Scholl",M,,8,20,1987,53.599848,-115.017701,Canada,"Evansburg, AB",3,0.00
NIP02045,Berne Museum,7/5/2012,terricola,"Canada, Alb. Evansburg leg A Scholl",M,,8,20,1987,53.599848,-115.017701,Canada,"Evansburg, AB",3,0.00
NIP02046,Berne Museum,7/5/2012,terricola,"Canada, Alb. Evansburg leg A Scholl",M,,8,20,1987,53.599848,-115.017701,Canada,"Evansburg, AB",3,0.00
NIP02047,Berne Museum,7/5/2012,terricola,"Canada, Alb. Sundre leg A Scholl",M,,8,28,1987,51.797222,-114.640556,Canada,"Sundre, AB",3,0.00
NIP02048,Berne Museum,7/5/2012,terricola,"Canada, Alb. Sundre leg A Scholl",M,,8,28,1987,51.797222,-114.640556,Canada,"Sundre, AB",3,0.00
NIP02049,Berne Museum,7/5/2012,terricola,"Canada, Alb. Sundre leg A Scholl",M,,8,28,1987,51.797222,-114.640556,Canada,"Sundre, AB",3,0.00
NIP02050,Berne Museum,7/5/2012,terricola,"Canada, Alb. Sundre leg A Scholl",M,,8,28,1987,51.797222,-114.640556,Canada,"Sundre, AB",3,0.00
NIP02051,Berne Museum,7/5/2012,terricola,"Canada, Alb. Sundre leg A Scholl",M,,8,31,1987,51.797222,-114.640556,Canada,"Sundre, AB",3,0.00
NIP02052,Berne Museum,7/5/2012,terricola,"Canada, Alberta Kananaskis Trail leg. A Scholl",W,,7,17,1988,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02053,Berne Museum,7/5/2012,terricola,Toronto,W,,8,17,1987,43.653226,-79.383184,Canada,"Toronto, ON",3,0.33
NIP02054,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02055,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02056,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.33
NIP02057,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.33
NIP02058,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02059,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02060,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02061,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",M,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02062,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",W,,8,25,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02063,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",M,,8,25,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02064,Berne Museum,7/5/2012,terricola,"Canada, Ont. Port Perry leg. A. Scholl",M,,8,25,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.33
NIP02065,Berne Museum,7/5/2012,terricola,"Canada, Ont. Manchester leg. A. Scholl",W,,7,20,1988,44.077913,-78.982669,Canada,"Manchester, ON",3,0.00
NIP02066,Berne Museum,7/5/2012,affinis,"Canada, Ont. Port Perry leg. A. Scholl",W,,8,17,1987,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02067,Berne Museum,7/5/2012,affinis,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02068,Berne Museum,7/5/2012,affinis,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02069,Berne Museum,7/5/2012,affinis,"Canada, Ont. Port Perry leg. A. Scholl",W,,7,18,1988,44.105045,-78.944148,Canada,"Port Perry, ON",3,0.00
NIP02070,Berne Museum,7/5/2012,affinis,"Canada, Ont. Valentyne leg. A. Scholl",W,,8,26,1988,44.133782,-79.131045,Canada,"Valentyne, ON",3,0.00
NIP02071,Berne Museum,7/11/2012,affinis,"Canada, Ont. Port Bolster leg. A. Scholl",W,,9,6,1988,44.346124,-79.203278,Canada,"Port Bolster, ON",3,0.67
NIP02072,Berne Museum,7/11/2012,franklini,"USA, California Hilt leg. A. Scholl",W,,7,29,1989,41.994859,-122.623361,USA,"Hilt, CA",3,0.00
NIP02073,Berne Museum,7/11/2012,franklini,"USA, Oregon Ashland leg. A. Scholl",W,,7,31,1993,42.194576,-122.709477,USA,"Ashland, OR",3,0.00
NIP02074,Berne Museum,7/11/2012,occidentalis,"USA, California Suisan March leg. H.J. Geiger",W,,9,28,1985,38.127337,-121.954765,USA,"Suisan March, CA",3,0.00
NIP02075,Berne Museum,7/11/2012,occidentalis,"USA, California Suisan March leg. H.J. Geiger",W,,9,28,1985,38.127337,-121.954765,USA,"Suisan March, CA",3,0.00
NIP02076,Berne Museum,7/11/2012,occidentalis,"USA, California Suisan March leg. H.J. Geiger",M,,9,8,1985,38.127337,-121.954765,USA,"Suisan March, CA",3,0.00
NIP02077,Berne Museum,7/11/2012,occidentalis,"USA, California Napa Napa Co. leg A. Scholl",W,,5,9,1987,38.304722,-122.298889,USA,"Napa, CA",3,0.00
NIP02078,Berne Museum,7/11/2012,occidentalis,"USA, California Napa Napa Co. leg A. Scholl",W,,5,9,1987,38.304722,-122.298889,USA,"Napa, CA",3,0.33
NIP02079,Berne Museum,7/11/2012,occidentalis,"USA, CA Quincy leg. A. Scholl",M,,8,25,1987,39.936836,-120.947176,USA,"Quincy, CA",3,0.00
NIP02080,Berne Museum,7/11/2012,occidentalis,"USA, California Hackamore (Modoc) leg. A. Scholl",W,,7,30,1989,41.551944,-121.1225,USA,"Hackamore, CA",3,0.00
NIP02081,Berne Museum,7/11/2012,occidentalis,"USA, California Hackamore (Modoc) leg. A. Scholl",W,,7,30,1989,41.551944,-121.1225,USA,"Hackamore, CA",3,0.00
NIP02082,Berne Museum,7/11/2012,occidentalis,"USA, California Hackamore (Modoc) leg. A. Scholl",W,,7,30,1989,41.551944,-121.1225,USA,"Hackamore, CA",3,0.00
NIP02083,Berne Museum,7/11/2012,occidentalis,"USA, California Hackamore (Modoc) leg. A. Scholl",W,,7,30,1989,41.551944,-121.1225,USA,"Hackamore, CA",3,0.00
NIP02084,Berne Museum,7/11/2012,occidentalis,"USA, California Hackamore (Modoc) leg. A. Scholl",W,,7,30,1989,41.551944,-121.1225,USA,"Hackamore, CA",3,0.00
NIP02085,Berne Museum,7/11/2012,occidentalis,"USA, California Hackamore (Modoc) leg. A. Scholl",W,,7,30,1989,41.551944,-121.1225,USA,"Hackamore, CA",3,0.00
NIP02086,Berne Museum,7/11/2012,occidentalis,"USA, California Hackamore (Modoc) leg. A. Scholl",W,,7,30,1989,41.551944,-121.1225,USA,"Hackamore, CA",3,0.00
NIP02087,Berne Museum,7/11/2012,occidentalis,"USA, California Hackamore (Modoc) leg. A. Scholl",M,,7,30,1989,41.551944,-121.1225,USA,"Hackamore, CA",3,0.00
NIP02088,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",W,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02089,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",W,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02090,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",W,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02091,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",W,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02092,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",W,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02093,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02094,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02095,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02096,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02097,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02098,Berne Museum,7/11/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02099,Berne Museum,7/17/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02100,Berne Museum,7/17/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02101,Berne Museum,7/17/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02102,Berne Museum,7/17/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1989,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02103,Berne Museum,7/17/2012,occidentalis,"USA, California Garberville leg. A. Scholl",M,,8,1,1989,40.100083,-123.79492,USA,"Garberville, CA",3,0.00
NIP02104,Berne Museum,7/17/2012,occidentalis,"USA, California Garberville leg. A. Scholl",M,,8,1,1989,40.100083,-123.79492,USA,"Garberville, CA",3,0.00
NIP02105,Berne Museum,7/17/2012,occidentalis,"USA, California Garberville leg. A. Scholl",M,,8,1,1989,40.100083,-123.79492,USA,"Garberville, CA",3,0.00
NIP02106,Berne Museum,7/17/2012,occidentalis,"USA, California Garberville leg. A. Scholl",M,,8,1,1989,40.100083,-123.79492,USA,"Garberville, CA",3,0.00
NIP02107,Berne Museum,7/17/2012,occidentalis,"USA, California San Francisco (nest) leg. A. Scholl",W,,8,2,1989,37.77493,-122.419415,USA,"San Francisco, CA",3,0.00
NIP02108,Berne Museum,7/17/2012,occidentalis,"USA, California San Francisco (nest) leg. A. Scholl",W,,8,2,1989,37.77493,-122.419415,USA,"San Francisco, CA",3,0.00
NIP02109,Berne Museum,7/17/2012,occidentalis,"USA, California San Francisco (nest) leg. A. Scholl",W,,8,2,1989,37.77493,-122.419415,USA,"San Francisco, CA",3,0.00
NIP02110,Berne Museum,7/17/2012,occidentalis,"USA, California San Francisco (nest) leg. A. Scholl",W,,8,2,1989,37.77493,-122.419415,USA,"San Francisco, CA",3,0.00
NIP02111,Berne Museum,7/17/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1993,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02112,Berne Museum,7/17/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1993,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02113,Berne Museum,7/17/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1993,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02114,Berne Museum,7/17/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1993,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02115,Berne Museum,7/17/2012,occidentalis,"USA, California Arcata leg. A. Scholl",M,,7,31,1993,40.866517,-124.08284,USA,"Arcata, CA",3,0.00
NIP02116,Berne Museum,7/17/2012,occidentalis,"USA, California Eureka leg. A. Scholl",M,,7,31,1993,40.802071,-124.163673,USA,"Eureka, CA",3,0.00
NIP02117,Berne Museum,7/17/2012,occidentalis,"USA, California Eureka leg. A. Scholl",M,,7,31,1993,40.802071,-124.163673,USA,"Eureka, CA",3,0.33
NIP02118,Berne Museum,7/17/2012,occidentalis,"USA, California Eureka leg. A. Scholl",M,,7,31,1993,40.802071,-124.163673,USA,"Eureka, CA",3,1.00
NIP02119,Berne Museum,7/17/2012,occidentalis,"USA, California Eureka leg. A. Scholl",M,,7,31,1993,40.802071,-124.163673,USA,"Eureka, CA",3,0.00
NIP02120,Berne Museum,7/17/2012,occidentalis,"USA, California Eureka leg. A. Scholl",M,,7,31,1993,40.802071,-124.163673,USA,"Eureka, CA",3,0.00
NIP02121,Berne Museum,7/17/2012,occidentalis,"USA, Montana Shelby leg. A. Scholl",W,,8,6,1989,48.50666,-111.856145,USA,"Shelby, MT",3,0.00
NIP02122,Berne Museum,7/17/2012,occidentalis,"USA, Montana Shelby leg. A. Scholl",M,,8,6,1989,48.50666,-111.856145,USA,"Shelby, MT",3,0.00
NIP02123,Berne Museum,7/17/2012,occidentalis,"USA, Montana Great Falls leg. A. Scholl",W,,8,7,1989,47.500235,-111.300808,USA,"Great Falls, MT",3,0.00
NIP02124,Berne Museum,7/17/2012,occidentalis,"USA, Montana Great Falls leg. A. Scholl",W,,8,7,1989,47.500235,-111.300808,USA,"Great Falls, MT",3,0.00
NIP02125,Berne Museum,7/17/2012,occidentalis,"USA, Montana Sweet Grass leg. A. Scholl",W,,8,9,1989,45.76728,-109.897991,USA,"Sweet Grass, MT",3,0.00
NIP02126,Berne Museum,7/17/2012,occidentalis,"USA, Montana Sweet Grass leg. A. Scholl",W,,8,9,1989,45.76728,-109.897991,USA,"Sweet Grass, MT",3,0.00
NIP02127,Berne Museum,7/19/2012,occidentalis,"USA, Montana Sweet Grass leg. A. Scholl",W,,8,9,1989,45.76728,-109.897991,USA,"Sweet Grass, MT",3,0.00
NIP02128,Berne Museum,7/19/2012,occidentalis,"USA, Montana Sweet Grass leg. A. Scholl",W,,8,9,1989,45.76728,-109.897991,USA,"Sweet Grass, MT",3,0.00
NIP02129,Berne Museum,7/19/2012,occidentalis,"USA, Montana Sweet Grass leg. A. Scholl",M,,8,9,1989,45.76728,-109.897991,USA,"Sweet Grass, MT",3,0.00
NIP02130,Berne Museum,7/19/2012,occidentalis,"USA, Montana Sweet Grass leg. A. Scholl",M,,8,9,1989,45.76728,-109.897991,USA,"Sweet Grass, MT",3,0.00
NIP02131,Berne Museum,7/19/2012,occidentalis,"USA, Montana Sweet Grass leg. A. Scholl",M,,8,9,1989,45.76728,-109.897991,USA,"Sweet Grass, MT",3,0.00
NIP02132,Berne Museum,7/19/2012,occidentalis,"USA, Montana Sweet Grass leg. A. Scholl",M,,8,9,1989,45.76728,-109.897991,USA,"Sweet Grass, MT",3,0.00
NIP02133,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Girdwood leg. A. Scholl",W,,7,11,1993,60.9425,-149.166389,USA,"Girdwood, AK",3,0.00
NIP02134,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Girdwood leg. A. Scholl",W,,7,11,1993,60.9425,-149.166389,USA,"Girdwood, AK",3,0.00
NIP02135,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Eureka Pass leg. A. Scholl Glenn HWY",M,,7,13,1993,65.206345,-150.196297,USA,"Eureka Pass, AK",3,0.33
NIP02136,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Denali HWY, mi 30 leg. A. Scholl",M,,7,15,1993,63.049555,-146.946602,USA,"Denali HWY, mi 30, AK",3,0.67
NIP02137,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Denali HWY, mi 82 leg. A. Scholl",M,,7,20,1993,63.238121,-147.759247,USA,"Denali HWY, mi 82, AK",3,0.00
NIP02138,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Fairbanks leg. A. Scholl",W,,7,19,1993,64.837778,-147.716389,USA,"Fairbanks, AK",3,0.00
NIP02139,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Fairbanks leg. A. Scholl",W,,7,19,1993,64.837778,-147.716389,USA,"Fairbanks, AK",3,0.00
NIP02140,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Fairbanks leg. A. Scholl",W,,7,19,1993,64.837778,-147.716389,USA,"Fairbanks, AK",3,0.67
NIP02141,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Glenn HWY mi 90 leg. A. Scholl",W,,7,21,1993,61.974159,-147.060242,USA,"Glenn HWY, mi 90, AK",3,1.00
NIP02142,Berne Museum,7/19/2012,occidentalis,"USA, Alaska Glenn HWY mi 90 leg. A. Scholl",M,,7,21,1993,61.974159,-147.060242,USA,"Glenn HWY, mi 90, AK",3,0.00
NIP02143,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Jericho Park leg. A. Scholl",W,,7,7,1988,49.271099,-123.197983,Canada,"Jericho Park, Vancouver, BC",3,0.00
NIP02144,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Jericho Park leg. A. Scholl",W,,7,7,1988,49.271099,-123.197983,Canada,"Jericho Park, Vancouver, BC",3,0.00
NIP02145,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Jericho Park leg. A. Scholl",M,,7,7,1988,49.271099,-123.197983,Canada,"Jericho Park, Vancouver, BC",3,0.00
NIP02146,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Marine Drive leg. A. Scholl",M,,7,7,1988,49.207576,-122.999239,Canada,"Marine Drive, Vancouver, BC",3,0.00
NIP02147,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",W,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,0.00
NIP02148,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",W,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,0.00
NIP02149,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",W,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,1.00
NIP02150,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",W,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,0.00
NIP02151,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",W,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,0.00
NIP02152,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",W,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,0.00
NIP02153,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",W,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,0.33
NIP02154,Berne Museum,7/19/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",M,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,1.00
NIP02155,Berne Museum,7/24/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",M,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,0.00
NIP02156,Berne Museum,7/24/2012,occidentalis,"Canada, B.C. Vancouver, Grouse Mt. leg. A. Scholl",M,,7,8,1988,49.386111,-123.076389,Canada,"Grouse Mt., Vancouver, BC",3,1.00
NIP02157,Berne Museum,7/24/2012,occidentalis,"Canada, B.C. Horseshoe Bay leg. A. Scholl",W,,7,5,1988,49.374374,-123.274146,Canada,"Horseshoe Bay, BC",3,0.00
NIP02158,Berne Museum,7/24/2012,occidentalis,"Canada, B.C. Horseshoe Bay leg. A. Scholl",W,,7,5,1988,49.374374,-123.274146,Canada,"Horseshoe Bay, BC",3,0.00
NIP02159,Berne Museum,7/24/2012,occidentalis,"Canada, B.C. Horseshoe Bay leg. A. Scholl",W,,7,5,1988,49.374374,-123.274146,Canada,"Horseshoe Bay, BC",3,0.00
NIP02160,Berne Museum,7/24/2012,occidentalis,"Canada, B.C. Horseshoe Bay leg. A. Scholl",W,,7,5,1988,49.374374,-123.274146,Canada,"Horseshoe Bay, BC",3,0.00
NIP02161,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Whitehorse leg. A. Scholl",W,,7,10,1988,60.721187,-135.0568449,Canada,"Whitehorse, YT",3,0.00
NIP02162,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Whitehorse leg. A. Scholl",W,,7,10,1988,60.721187,-135.0568449,Canada,"Whitehorse, YT",3,0.00
NIP02163,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Whitehorse leg. A. Scholl",W,,7,10,1988,60.721187,-135.0568449,Canada,"Whitehorse, YT",3,0.00
